drugId,drugName,drugType
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Small molecule
CHEMBL1201496,INSULIN ASPART,Protein
CHEMBL1201544,IRON DEXTRAN,Unknown
CHEMBL1201832,ROMIPLOSTIM,Protein
CHEMBL1207607,TETRAPHENYLPORPHINE TETRASULFONIC ACID,Small molecule
CHEMBL1231132,CHEMBL1231132,Small molecule
CHEMBL123132,(S)-5-Fluorowillardiine,Small molecule
CHEMBL1233464,PHENYLACETALDEHYDE,Small molecule
CHEMBL1235287,L-PHENYLALANINOL,Small molecule
CHEMBL1237123,DOXACURIUM,Small molecule
CHEMBL127,MEROPENEM,Small molecule
CHEMBL1271,PENTOLINIUM,Small molecule
CHEMBL1271442,CHEMBL1271442,Small molecule
CHEMBL13485,SU-11652,Small molecule
CHEMBL1443,NAFCILLIN,Small molecule
CHEMBL1449962,CHEMBL1449962,Small molecule
CHEMBL1487,ATORVASTATIN,Small molecule
CHEMBL1615807,INDOCYANINE GREEN,Small molecule
CHEMBL1651534,PF-04457845,Small molecule
CHEMBL1697775,TIADENOL,Small molecule
CHEMBL1738699,N6022,Small molecule
CHEMBL174502,CHEMBL174502,Small molecule
CHEMBL184421,CHEMBL184421,Small molecule
CHEMBL1922094,APITOLISIB,Small molecule
CHEMBL2010872,CEP-11981,Small molecule
CHEMBL2063325,CHEMBL2063325,Small molecule
CHEMBL2070241,BREMELANOTIDE,Protein
CHEMBL2103839,RIDAFOROLIMUS,Small molecule
CHEMBL2105160,NAMINIDIL,Small molecule
CHEMBL2106409,ELSAMITRUCIN,Oligosaccharide
CHEMBL2107778,SEGESTERONE,Small molecule
CHEMBL2107845,CARLECORTEMCEL-L,Cell
CHEMBL2108341,SONTUZUMAB,Antibody
CHEMBL2109214,PROPAGERMANIUM,Small molecule
CHEMBL2109346,AME-133V,Antibody
CHEMBL2109428,TRX-518,Antibody
CHEMBL2109616,ABX-IL8,Antibody
CHEMBL2111051,TALSACLIDINE,Small molecule
CHEMBL216693,CHEMBL216693,Small molecule
CHEMBL2178269,CHEMBL2178269,Small molecule
CHEMBL219410,ZOTAROLIMUS,Small molecule
CHEMBL227924,CHEMBL227924,Small molecule
CHEMBL2315928,CHEMBL2315928,Small molecule
CHEMBL250504,CHEMBL250504,Small molecule
CHEMBL254316,RALTEGRAVIR,Small molecule
CHEMBL257662,ZD-6126,Small molecule
CHEMBL273348,TOSUFLOXACIN,Small molecule
CHEMBL278894,CHEMBL278894,Small molecule
CHEMBL282686,TESAGLITAZAR,Small molecule
CHEMBL290744,CHEMBL290744,Small molecule
CHEMBL296306,LACTULOSE,Small molecule
CHEMBL3184437,DICHLOROBENZYL ALCOHOL,Small molecule
CHEMBL3319620,CHEMBL3319620,Small molecule
CHEMBL3350189,CHEMBL3350189,Small molecule
CHEMBL3408956,CHEMBL3408956,Small molecule
CHEMBL34918,CHEMBL34918,Small molecule
CHEMBL3545121,EPITINIB,Small molecule
CHEMBL3545290,PRS-211375,Small molecule
CHEMBL357995,BOPINDOLOL,Small molecule
CHEMBL361497,ARTESUNATE,Small molecule
CHEMBL371562,8-Prenylapigenin,Small molecule
CHEMBL3753858,RIDINILAZOLE,Small molecule
CHEMBL380394,CHEMBL380394,Small molecule
CHEMBL397647,JNJ-17166864,Small molecule
CHEMBL3989866,BICTEGRAVIR,Small molecule
CHEMBL3989979,RIVOGENLECLEUCEL,Cell
CHEMBL4077282,CHEMBL4077282,Small molecule
CHEMBL4105630,ZURANOLONE,Small molecule
CHEMBL4125960,CHEMBL4125960,Small molecule
CHEMBL4170168,CHEMBL4170168,Small molecule
CHEMBL4204375,CHEMBL4204375,Small molecule
CHEMBL4228518,CHEMBL4228518,Small molecule
CHEMBL4238799,CHEMBL4238799,Small molecule
CHEMBL428462,CHEMBL428462,Small molecule
CHEMBL4297706,BMS-986179,Unknown
CHEMBL4297924,POWDERED CELLULOSE,Unknown
CHEMBL4298180,DARVADSTROCEL,Cell
CHEMBL4298199,IDECABTAGENE VICLEUCEL,Gene
CHEMBL431701,SILYBIN A,Small molecule
CHEMBL435298,ESFLURBIPROFEN,Small molecule
CHEMBL4594326,APITEGROMAB,Antibody
CHEMBL4594396,8-CHLOROADENOSINE,Small molecule
CHEMBL4594494,SC-005,Unknown
CHEMBL4650330,RIMTUZALCAP,Small molecule
CHEMBL4802143,MBC-11,Small molecule
CHEMBL504805,CHEMBL504805,Small molecule
CHEMBL5095311,ENEBOPARATIDE,Protein
CHEMBL5095323,DEVEXTINETUG,Unknown
CHEMBL5184791,CHEMBL5184791,Unknown
CHEMBL528,CEFTIZOXIME,Small molecule
CHEMBL544,MEQUINOL,Small molecule
CHEMBL810,TEMOZOLOMIDE,Small molecule
CHEMBL861,MEPHENYTOIN,Small molecule
CHEMBL1161626,CHEMBL1161626,Small molecule
CHEMBL1200329,TIZANIDINE HYDROCHLORIDE,Small molecule
CHEMBL1200498,ALATROFLOXACIN MESYLATE,Small molecule
CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,Small molecule
CHEMBL1201352,RAPACURONIUM,Small molecule
CHEMBL1201607,NATALIZUMAB,Antibody
CHEMBL1229914,CHEMBL1229914,Small molecule
CHEMBL1229947,CHEMBL1229947,Small molecule
CHEMBL1230670,CHEMBL1230670,Small molecule
CHEMBL1233206,CHEMBL1233206,Small molecule
CHEMBL1455497,MALIC ACID,Small molecule
CHEMBL1548353,CHEMBL1548353,Small molecule
CHEMBL157729,5-Methylbenzimidazole,Small molecule
CHEMBL1617,RIFAXIMIN,Small molecule
CHEMBL1648,ISRADIPINE,Small molecule
CHEMBL167071,CHEMBL167071,Small molecule
CHEMBL167911,DICHLORVOS,Small molecule
CHEMBL1743023,FULRANUMAB,Antibody
CHEMBL1743051,ONARTUZUMAB,Antibody
CHEMBL1762505,CHEMBL1762505,Small molecule
CHEMBL19,METHAZOLAMIDE,Small molecule
CHEMBL191879,CHEMBL191879,Small molecule
CHEMBL19980,BREFELDIN A,Small molecule
CHEMBL204021,DARAPLADIB,Small molecule
CHEMBL208015,CHEMBL208015,Small molecule
CHEMBL2105060,MOXAVERINE,Small molecule
CHEMBL2105552,VINYLBITAL,Small molecule
CHEMBL2105682,EDOXABAN TOSYLATE,Small molecule
CHEMBL2105735,ASUNAPREVIR,Small molecule
CHEMBL2108047,RINFABATE,Unknown
CHEMBL2108505,LACTASE,Enzyme
CHEMBL2109421,4B5,Antibody
CHEMBL2110814,DELUCEMINE,Small molecule
CHEMBL2111110,TEDISAMIL,Small molecule
CHEMBL2113457,CHEMBL2113457,Small molecule
CHEMBL214601,CHEMBL214601,Small molecule
CHEMBL2178575,GSK-2239633,Small molecule
CHEMBL239414,CHEMBL239414,Small molecule
CHEMBL2443026,CHEMBL2443026,Small molecule
CHEMBL270672,CHEMBL270672,Small molecule
CHEMBL3039528,ZICRONAPINE,Small molecule
CHEMBL3109945,CHEMBL3109945,Small molecule
CHEMBL3183968,CEFTRIAXONE SODIUM,Small molecule
CHEMBL323556,CHEMBL323556,Small molecule
CHEMBL3236072,CHEMBL3236072,Small molecule
CHEMBL3286733,CHEMBL3286733,Small molecule
CHEMBL3304486,DIFEMERINE,Small molecule
CHEMBL344159,TOLVAPTAN,Small molecule
CHEMBL3545299,BMS-698769,Small molecule
CHEMBL3545325,SAR-125844,Small molecule
CHEMBL3623630,CHEMBL3623630,Small molecule
CHEMBL3707209,METHYLPROPYLPROPANEDIOL DINITRATE,Small molecule
CHEMBL3833382,PRAJMALIUM,Small molecule
CHEMBL395429,OXYTOCIN,Protein
CHEMBL406291,BRADYKININ,Protein
CHEMBL4092859,CHEMBL4092859,Small molecule
CHEMBL444633,RIFABUTIN,Small molecule
CHEMBL458298,CHEMBL458298,Small molecule
CHEMBL4594571,LU AF-82422,Unknown
CHEMBL460910,CHEMBL460910,Small molecule
CHEMBL463321,CHEMBL463321,Small molecule
CHEMBL464982,GAMOLENIC ACID,Small molecule
CHEMBL4650420,RECIFERCEPT,Protein
CHEMBL478612,CHEMBL478612,Small molecule
CHEMBL4802152,SENAPARIB,Small molecule
CHEMBL487253,BENDAMUSTINE,Small molecule
CHEMBL501174,LYCOPENE,Small molecule
CHEMBL509,MECLOFENAMIC ACID,Small molecule
CHEMBL518924,MAVORIXAFOR,Small molecule
CHEMBL5191316,CHEMBL5191316,Unknown
CHEMBL558448,CHEMBL558448,Small molecule
CHEMBL570745,CHEMBL570745,Small molecule
CHEMBL6367,GPI-1046,Small molecule
CHEMBL931,HALOTHANE,Small molecule
CHEMBL94061,CHEMBL94061,Small molecule
CHEMBL9967,PIRENZEPINE,Small molecule
CHEMBL100259,URIDINE,Small molecule
CHEMBL110,BENZNIDAZOLE,Small molecule
CHEMBL1161681,NITROUS ACID,Small molecule
CHEMBL1164951,PHOSPHOMETHYLPHOSPHONIC ACID GUANOSYL ESTER,Small molecule
CHEMBL117465,CHEMBL117465,Small molecule
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,Small molecule
CHEMBL1200666,CALCIPOTRIENE,Small molecule
CHEMBL1201271,BUCLIZINE,Small molecule
CHEMBL1201477,POLYESTRADIOL PHOSPHATE,Small molecule
CHEMBL1201536,NICOTINE POLACRILEX,Small molecule
CHEMBL1209016,CHEMBL1209016,Small molecule
CHEMBL121796,CHEMBL121796,Small molecule
CHEMBL1231470,CHALEPIN,Small molecule
CHEMBL1231652,CANALINE,Small molecule
CHEMBL1270716,CHEMBL1270716,Small molecule
CHEMBL127516,BUTAMBEN,Small molecule
CHEMBL1435542,CHEMBL1435542,Small molecule
CHEMBL1500,DIHYDROMORPHINE,Small molecule
CHEMBL1554,DACTINOMYCIN,Protein
CHEMBL1616433,CHEMBL1616433,Small molecule
CHEMBL170984,CHEMBL170984,Small molecule
CHEMBL1731533,CHEMBL1731533,Small molecule
CHEMBL1743323,NORBUPRENORPHINE,Small molecule
CHEMBL1766797,CHEMBL1766797,Small molecule
CHEMBL184598,CHEMBL184598,Small molecule
CHEMBL1908351,INTOPLICINE,Small molecule
CHEMBL193240,ROFLUMILAST,Small molecule
CHEMBL1940400,CHEMBL1940400,Small molecule
CHEMBL2037002,[18F]FLUOROMISONIDAZOLE,Small molecule
CHEMBL2057392,CHEMBL2057392,Small molecule
CHEMBL2103834,TYLVALOSIN,Small molecule
CHEMBL2103873,MACITENTAN,Small molecule
CHEMBL2104345,LETEPRINIM,Small molecule
CHEMBL2105158,MORCLOFONE,Small molecule
CHEMBL2105698,ALVOCIDIB HYDROCHLORIDE,Small molecule
CHEMBL2107757,MANITIMUS,Small molecule
CHEMBL2108712,PLOVAMER ACETATE,Small molecule
CHEMBL2109173,"OATMEAL, COLLOIDAL",Unknown
CHEMBL2109568,HNK20,Antibody
CHEMBL2111157,DIPIPANONE,Small molecule
CHEMBL2206196,PAROMOMYCIN SULFATE,Small molecule
CHEMBL2393191,CHEMBL2393191,Small molecule
CHEMBL2407896,CHEMBL2407896,Small molecule
CHEMBL240923,CHEMBL240923,Small molecule
CHEMBL250533,CHEMBL250533,Small molecule
CHEMBL265948,FILOCICLOVIR,Small molecule
CHEMBL27759,ENTINOSTAT,Small molecule
CHEMBL281795,CHEMBL281795,Small molecule
CHEMBL298359,MITOMYCIN A,Small molecule
CHEMBL3114577,ZALUNFIBAN,Small molecule
CHEMBL3137330,CABOTEGRAVIR SODIUM,Small molecule
CHEMBL3183591,CHEMBL3183591,Small molecule
CHEMBL31965,CANERTINIB,Small molecule
CHEMBL329985,CHEMBL329985,Small molecule
CHEMBL3301675,LINACLOTIDE,Protein
CHEMBL331996,CHEMBL331996,Small molecule
CHEMBL3360527,CHEMBL3360527,Small molecule
CHEMBL3589700,CHEMBL3589700,Small molecule
CHEMBL3653159,CHEMBL3653159,Small molecule
CHEMBL3707256,FERROUS ASPARTATE,Small molecule
CHEMBL392306,CHEMBL392306,Small molecule
CHEMBL3989568,OXYTETRACYCLINE CALCIUM,Small molecule
CHEMBL416,METHOXSALEN,Small molecule
CHEMBL4297389,HYZETIMIBE,Small molecule
CHEMBL4297403,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,Small molecule
CHEMBL4297576,EFINOPEGDUTIDE,Protein
CHEMBL4297627,SELITRECTINIB,Small molecule
CHEMBL4297776,LEFITOLIMOD,Unknown
CHEMBL4594535,SUGEMALIMAB,Antibody
CHEMBL4650279,BDTX189,Small molecule
CHEMBL4650389,DECORIN,Unknown
CHEMBL4650395,GLENZOCIMAB,Antibody
CHEMBL46778,CYCLOHEXYLFORMAMIDE,Small molecule
CHEMBL46817,CHEMBL46817,Small molecule
CHEMBL485747,HYDROXYTYROSOL,Small molecule
CHEMBL487066,CHEMBL487066,Small molecule
CHEMBL5095037,BEMNIFOSBUVIR SULFATE,Small molecule
CHEMBL5095040,SUNOBINOP,Small molecule
CHEMBL5095183,IMLUNESTRANT,Small molecule
CHEMBL5095237,EVIXAPODLIN,Small molecule
CHEMBL5095389,SALMONELLA TYPHI TY2 VI POLYSACCHARIDE ANTIGEN,Unknown
CHEMBL52440,DEXTROMETHORPHAN,Small molecule
CHEMBL549,CITALOPRAM,Small molecule
CHEMBL559787,CHEMBL559787,Small molecule
CHEMBL569864,BIX-01294,Small molecule
CHEMBL612,DEXTROAMPHETAMINE,Small molecule
CHEMBL637,VENLAFAXINE,Small molecule
CHEMBL83626,SUCCINOBUCOL,Small molecule
CHEMBL87543,LORCAINIDE,Small molecule
CHEMBL10413,ZENARESTAT,Small molecule
CHEMBL1067,LICARBAZEPINE,Small molecule
CHEMBL1079087,CHEMBL1079087,Small molecule
CHEMBL1131,ACITRETIN,Small molecule
CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,Small molecule
CHEMBL1200580,SULFOXONE SODIUM,Small molecule
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,Small molecule
CHEMBL1200732,AMCINONIDE,Small molecule
CHEMBL1232258,D-LEUCINE,Small molecule
CHEMBL1232511,CHEMBL1232511,Small molecule
CHEMBL1235440,THIOPROLINE,Small molecule
CHEMBL1269597,SCY 635,Protein
CHEMBL1270618,CHEMBL1270618,Small molecule
CHEMBL1367605,RITODRINE HYDROCHLORIDE,Small molecule
CHEMBL1374379,BENZONATATE,Small molecule
CHEMBL1590,PSEUDOEPHEDRINE,Small molecule
CHEMBL1597075,MERADIMATE,Small molecule
CHEMBL1733803,CHEMBL1733803,Small molecule
CHEMBL1743069,SIFALIMUMAB,Antibody
CHEMBL1743087,VEDOLIZUMAB,Antibody
CHEMBL1782957,CHEMBL1782957,Small molecule
CHEMBL1788396,DIFETARSONE,Small molecule
CHEMBL180300,CHEMBL180300,Small molecule
CHEMBL2028663,DABRAFENIB,Small molecule
CHEMBL2063337,CHEMBL2063337,Small molecule
CHEMBL2096895,PRADEFOVIR,Small molecule
CHEMBL2103772,RACECADOTRIL,Small molecule
CHEMBL2106003,CIPRALISANT MALEATE,Small molecule
CHEMBL2107430,FLUTRIMAZOLE,Small molecule
CHEMBL2108585,CONTUSUGENE LADENOVEC,Gene
CHEMBL2109000,CARBOXYMETHYLCELLULOSE CALCIUM,Unknown
CHEMBL2109263,ING-1,Antibody
CHEMBL2109417,EMD-273063,Antibody
CHEMBL2109600,RO-5458640,Antibody
CHEMBL2109629,ANETUMAB RAVTANSINE,Antibody
CHEMBL2163568,GR-79236,Small molecule
CHEMBL220896,CHEMBL220896,Small molecule
CHEMBL231813,TELAPREVIR,Protein
CHEMBL2326199,CHEMBL2326199,Small molecule
CHEMBL2364626,RALIMETINIB,Small molecule
CHEMBL23832,FENAMIC ACID ,Small molecule
CHEMBL2448613,PIMAVANSERIN TARTRATE,Small molecule
CHEMBL254071,AUSTROBAILIGNAN 6,Small molecule
CHEMBL287837,SK&F-64139,Small molecule
CHEMBL295666,CHEMBL295666,Small molecule
CHEMBL3133036,CHEMBL3133036,Small molecule
CHEMBL316157,CEPHALORIDINE,Small molecule
CHEMBL3391662,PARITAPREVIR,Small molecule
CHEMBL3417258,LUMICITABINE,Small molecule
CHEMBL345248,BROMOFORM,Small molecule
CHEMBL3546394,CHEMBL3546394,Small molecule
CHEMBL3582478,MSD-CYP11B2,Small molecule
CHEMBL3651966,CHEMBL3651966,Small molecule
CHEMBL366328,CHEMBL366328,Small molecule
CHEMBL36994,ANIRACETAM,Small molecule
CHEMBL3707299,ALOGLUTAMOL,Small molecule
CHEMBL3707307,FABOMOTIZOLE,Small molecule
CHEMBL3707396,EVT401,Small molecule
CHEMBL3775434,CHEMBL3775434,Small molecule
CHEMBL380492,CHEMBL380492,Small molecule
CHEMBL382090,CHEMBL382090,Small molecule
CHEMBL3833385,RUZASVIR,Small molecule
CHEMBL383824,ALVESPIMYCIN,Small molecule
CHEMBL3931672,MK-8876,Small molecule
CHEMBL3989523,IOBENGUANE SULFATE I 123,Small molecule
CHEMBL3989821,TUBOCURARINE CHLORIDE,Small molecule
CHEMBL3990145,IMARIKIREN,Small molecule
CHEMBL402279,CHEMBL402279,Small molecule
CHEMBL406821,H-1152P,Small molecule
CHEMBL4160587,CHEMBL4160587,Small molecule
CHEMBL427233,CHEMBL427233,Small molecule
CHEMBL428676,AMONAFIDE,Small molecule
CHEMBL4297163,MUPARFOSTAT,Oligosaccharide
CHEMBL4297185,DAROLUTAMIDE,Small molecule
CHEMBL4297347,DOTAMTATE PB-212,Unknown
CHEMBL4297440,T-900607,Small molecule
CHEMBL4297454,ABBV-744,Small molecule
CHEMBL4297559,HILTONOL,Unknown
CHEMBL4298118,PREIMPLANTATION FACTOR,Unknown
CHEMBL4592045,BTRX-335140,Small molecule
CHEMBL4594261,FLUOROESTRADIOL F-18,Small molecule
CHEMBL460074,CHEMBL460074,Small molecule
CHEMBL4650282,DS-1001B,Small molecule
CHEMBL4650295,AMG553,Cell
CHEMBL4752253,CHEMBL4752253,Unknown
CHEMBL4760665,PF-06865571,Small molecule
CHEMBL4764444,CHEMBL4764444,Unknown
CHEMBL489,AFIMOXIFENE,Small molecule
CHEMBL493326,GSK-317314A,Small molecule
CHEMBL5085062,CHEMBL5085062,Unknown
CHEMBL571948,Y-39983,Small molecule
CHEMBL584991,CHEMBL584991,Small molecule
CHEMBL681,ETOMIDATE,Small molecule
CHEMBL780,PENTETIC ACID,Small molecule
CHEMBL914,FEXOFENADINE,Small molecule
CHEMBL91704,K-777,Small molecule
CHEMBL1075733,VALNOCTAMIDE,Small molecule
CHEMBL1091354,CHEMBL1091354,Small molecule
CHEMBL1097454,CHEMBL1097454,Small molecule
CHEMBL118,CELECOXIB,Small molecule
CHEMBL118130,CHEMBL118130,Small molecule
CHEMBL1200461,MIDODRINE HYDROCHLORIDE,Small molecule
CHEMBL1200728,GUANIDINE HYDROCHLORIDE,Small molecule
CHEMBL1201049,ECONAZOLE NITRATE,Small molecule
CHEMBL1201216,DAPIPRAZOLE,Small molecule
CHEMBL1201447,CALFACTANT,Unknown
CHEMBL1201563,INTERFERON BETA-1B,Protein
CHEMBL1201611,INSULIN LISPRO PROTAMINE RECOMBINANT,Protein
CHEMBL1201834,CANAKINUMAB,Antibody
CHEMBL1221702,CHEMBL1221702,Small molecule
CHEMBL126648,PLEVITREXED,Small molecule
CHEMBL1330792,ACETARSONE,Small molecule
CHEMBL1436,CEFUROXIME,Small molecule
CHEMBL1592101,BISMUTH SUBGALLATE,Small molecule
CHEMBL1605650,CHEMBL1605650,Small molecule
CHEMBL1631918,CHEMBL1631918,Small molecule
CHEMBL1657,TAZAROTENE,Small molecule
CHEMBL1658,RETAPAMULIN,Small molecule
CHEMBL1774329,CHEMBL1774329,Small molecule
CHEMBL1817968,LTX-109,Small molecule
CHEMBL1819440,ORNIPRESSIN,Protein
CHEMBL185097,CHEMBL185097,Small molecule
CHEMBL1885748,CHEMBL1885748,Small molecule
CHEMBL1892286,CHEMBL1892286,Small molecule
CHEMBL1908355,TENIDAP,Small molecule
CHEMBL1933583,CHEMBL1933583,Small molecule
CHEMBL202839,CHEMBL202839,Small molecule
CHEMBL2104194,ENPROSTIL,Small molecule
CHEMBL2104955,BECOCALCIDIOL,Small molecule
CHEMBL2106566,"CALCIUM PHOSPHATE, TRIBASIC",Small molecule
CHEMBL2106939,POLIHEXANIDE,Small molecule
CHEMBL2108151,NACOLOMAB TAFENATOX,Antibody
CHEMBL2108558,SENNA,Small molecule
CHEMBL2109556,MLN-2704,Antibody
CHEMBL2110551,TECHNETIUM PENTETATE,Small molecule
CHEMBL231095,CHEMBL231095,Small molecule
CHEMBL248411,CHEMBL248411,Small molecule
CHEMBL255056,CHEMBL255056,Small molecule
CHEMBL269732,TACROLIMUS,Small molecule
CHEMBL270954,CHEMBL270954,Small molecule
CHEMBL278623,MACIMORELIN,Small molecule
CHEMBL280541,PNU-142721,Small molecule
CHEMBL284733,DICLAZURIL,Small molecule
CHEMBL289351,FOSBRETABULIN DISODIUM,Small molecule
CHEMBL290960,NIFURTIMOX,Small molecule
CHEMBL295069,SODIUM beta-NICOTINAMIDE ADENINE DINUCLEOTIDE PHOSPHATE,Small molecule
CHEMBL303958,NU-6027,Small molecule
CHEMBL3113974,TRANIMILAST,Small molecule
CHEMBL3126004,FOSGEMCITABINE PALABENAMIDE,Small molecule
CHEMBL327320,CHEMBL327320,Small molecule
CHEMBL3286736,CHEMBL3286736,Small molecule
CHEMBL3353360,CHEMBL3353360,Small molecule
CHEMBL3545213,BENTAMAPIMOD,Small molecule
CHEMBL3585580,LOBEGLITAZONE,Small molecule
CHEMBL360563,CHEMBL360563,Small molecule
CHEMBL371197,TRIDOLGOSIR,Small molecule
CHEMBL371428,CHEMBL371428,Small molecule
CHEMBL379692,CHEMBL379692,Small molecule
CHEMBL385266,CHEMBL385266,Small molecule
CHEMBL385597,CHEMBL385597,Small molecule
CHEMBL391586,CHEMBL391586,Small molecule
CHEMBL392501,CHEMBL392501,Small molecule
CHEMBL398880,PIPOTIAZINE,Small molecule
CHEMBL3989714,POLYMYXIN B SULFATE,Protein
CHEMBL3989868,TUCATINIB,Small molecule
CHEMBL405120,CHEMBL405120,Small molecule
CHEMBL4175992,CHEMBL4175992,Small molecule
CHEMBL4227721,PF-06815345,Small molecule
CHEMBL425209,CHEMBL425209,Small molecule
CHEMBL4297535,FISH OIL TRIGLYCERIDES,Unknown
CHEMBL4297579,VALOCTOCOGENE ROXAPARVOVEC,Gene
CHEMBL4297826,SGN-CD123A,Unknown
CHEMBL4297839,TIRZEPATIDE,Protein
CHEMBL4297850,XENTUZUMAB,Antibody
CHEMBL4297944,EDI-200,Unknown
CHEMBL4297973,HEPATITIS B VIRUS HBSAG SURFACE PROTEIN ANTIGEN,Unknown
CHEMBL4298099,SAR-439459,Unknown
CHEMBL43048,MIDOMAFETAMINE,Small molecule
CHEMBL43068,VALINE,Small molecule
CHEMBL453280,ISOFORMONENTIN,Small molecule
CHEMBL456929,CHEMBL456929,Small molecule
CHEMBL4594581,INSULIN ICODEC,Protein
CHEMBL46469,ANTHRALIN,Small molecule
CHEMBL4650349,CHIGLITAZAR,Small molecule
CHEMBL4650402,POSDINEMAB,Antibody
CHEMBL471399,CHEMBL471399,Small molecule
CHEMBL476571,CHEMBL476571,Small molecule
CHEMBL4802207,GSK-1795091,Unknown
CHEMBL4847106,CC-90001,Small molecule
CHEMBL485835,CHEMBL485835,Small molecule
CHEMBL507674,CEFOPERAZONE,Small molecule
CHEMBL5095250,LY-2880070,Small molecule
CHEMBL549479,CHEMBL549479,Small molecule
CHEMBL55483,CHEMBL55483,Small molecule
CHEMBL559569,SB-612111,Small molecule
CHEMBL565389,CHEMBL565389,Small molecule
CHEMBL90555,VINCRISTINE,Small molecule
CHEMBL1079604,METAXALONE,Small molecule
CHEMBL1091702,CHEMBL1091702,Small molecule
CHEMBL1094704,CHEMBL1094704,Small molecule
CHEMBL1098244,CHEMBL1098244,Small molecule
CHEMBL1128,EDROPHONIUM CHLORIDE,Small molecule
CHEMBL1200572,MAGNESIUM OXIDE,Small molecule
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,Small molecule
CHEMBL1200930,RABEPRAZOLE SODIUM,Small molecule
CHEMBL1230333,CHEMBL1230333,Small molecule
CHEMBL1232767,FLUORIDE,Small molecule
CHEMBL1234033,CHEMBL1234033,Small molecule
CHEMBL1235535,NICOTINYL ALCOHOL,Small molecule
CHEMBL1270016,CHEMBL1270016,Small molecule
CHEMBL1326877,DIOXYBENZONE,Small molecule
CHEMBL133209,CHEMBL133209,Small molecule
CHEMBL1366322,CHEMBL1366322,Small molecule
CHEMBL1373,MODAFINIL,Small molecule
CHEMBL1543306,CHEMBL1543306,Small molecule
CHEMBL1627201,L-SULFORAPHANE,Small molecule
CHEMBL1645465,CHEMBL1645465,Small molecule
CHEMBL165790,IPRIFLAVONE,Small molecule
CHEMBL16645,p-CRESOL,Small molecule
CHEMBL1697763,NIFURTOINOL,Small molecule
CHEMBL1743027,GIRENTUXIMAB,Antibody
CHEMBL1743075,TABALUMAB,Antibody
CHEMBL1743261,MEXAZOLAM,Small molecule
CHEMBL1773903,FUCOXANTHIN,Small molecule
CHEMBL1897738,CLINOFIBRATE,Small molecule
CHEMBL1957106,CHEMBL1957106,Small molecule
CHEMBL2104788,IMIDAZOLE SALICYLATE,Small molecule
CHEMBL2107214,IOMEPROL,Small molecule
CHEMBL2108463,GARLIC,Unknown
CHEMBL2108757,PENTETREOTIDE,Protein
CHEMBL2109009,"CELLULOSE, MICROCRYSTALLINE",Unknown
CHEMBL2109509,HCBE-11,Antibody
CHEMBL213745,CHEMBL213745,Small molecule
CHEMBL227745,CHEMBL227745,Small molecule
CHEMBL2364574,DOXYCYCLINE CALCIUM,Small molecule
CHEMBL2365481,CHEMBL2365481,Small molecule
CHEMBL2430532,CHEMBL2430532,Small molecule
CHEMBL269634,CHEMBL269634,Small molecule
CHEMBL279676,TENOCYCLIDINE,Small molecule
CHEMBL305785,CHEMBL305785,Small molecule
CHEMBL310840,CHEMBL310840,Small molecule
CHEMBL3128043,PF-03758309,Small molecule
CHEMBL3301583,ANDEXANET ALFA,Unknown
CHEMBL332551,CHEMBL332551,Small molecule
CHEMBL3329670,CHEMBL3329670,Small molecule
CHEMBL3589324,CHEMBL3589324,Small molecule
CHEMBL3646221,VADADUSTAT,Small molecule
CHEMBL372164,CHEMBL372164,Small molecule
CHEMBL372795,STREPTOMYCIN,Small molecule
CHEMBL373466,"(R)-1,2-Dichloropropane",Small molecule
CHEMBL3774827,CHEMBL3774827,Small molecule
CHEMBL3833367,SATRAPLATIN,Small molecule
CHEMBL3976807,PCO-371,Small molecule
CHEMBL3990047,OZENOXACIN,Small molecule
CHEMBL4085868,CHEMBL4085868,Small molecule
CHEMBL4159909,CHEMBL4159909,Small molecule
CHEMBL416898,CHLOROPHENOTHANE,Small molecule
CHEMBL4169998,CHEMBL4169998,Small molecule
CHEMBL422,TRIFLUOPERAZINE,Small molecule
CHEMBL4246481,CHEMBL4246481,Small molecule
CHEMBL4297147,HALOPERIDOL LACTATE,Small molecule
CHEMBL4297310,DORDAVIPRONE,Small molecule
CHEMBL4297420,RADIUM RA-223,Small molecule
CHEMBL4297649,OLACAFTOR,Small molecule
CHEMBL4297812,PREP-001,Unknown
CHEMBL4297954,FIBROBLAST GROWTH FACTOR-1,Unknown
CHEMBL4297966,DEZAMIZUMAB,Antibody
CHEMBL440,THIAMYLAL,Small molecule
CHEMBL4446378,TAPOTOCLAX,Small molecule
CHEMBL4475494,CHEMBL4475494,Unknown
CHEMBL4594250,NETARSUDIL,Small molecule
CHEMBL4594262,AMLODIPINE BENZOATE,Small molecule
CHEMBL4594558,RAGIFILIMAB,Antibody
CHEMBL463,AMINOHIPPURIC ACID,Small molecule
CHEMBL4650474,INTERFERON ALFA-2B KINOID,Protein
CHEMBL466269,CHEMBL466269,Small molecule
