targetId,targetLocation,targetLocationName,targetLocationCluster
ENSG00000100024,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100376,SL-0162,Membrane,Cytoplasm
ENSG00000103021,SL-0086,Cytoplasm,Cytoplasm
ENSG00000104055,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105372,SL-0191,Nucleus,Nucleus
ENSG00000105372,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105509,SL-0162,Membrane,Cytoplasm
ENSG00000106771,SL-0162,Membrane,Cytoplasm
ENSG00000107581,SL-0086,Cytoplasm,Cytoplasm
ENSG00000112299,SL-0039,Cell membrane,Surface
ENSG00000119333,SL-0280,Cell projection,Cytoplasm
ENSG00000119333,SL-0086,Cytoplasm,Cytoplasm
ENSG00000122507,SL-0280,Cell projection,Cytoplasm
ENSG00000122507,SL-0086,Cytoplasm,Cytoplasm
ENSG00000122970,SL-0280,Cell projection,Cytoplasm
ENSG00000122970,SL-0086,Cytoplasm,Cytoplasm
ENSG00000123989,SL-0173,Mitochondrion,Cytoplasm
ENSG00000123989,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000123989,SL-0086,Cytoplasm,Cytoplasm
ENSG00000123989,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000125835,SL-0191,Nucleus,Nucleus
ENSG00000125835,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131469,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131469,SL-0235,Rough endoplasmic reticulum,Cytoplasm
ENSG00000134258,SL-0039,Cell membrane,Surface
ENSG00000134452,SL-0191,Nucleus,Nucleus
ENSG00000134452,SL-0468,Chromosome,Nucleus
ENSG00000134716,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000134716,SL-0165,Microsome membrane,Cytoplasm
ENSG00000135597,SL-0162,Membrane,Cytoplasm
ENSG00000135845,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000136044,SL-0280,Cell projection,Cytoplasm
ENSG00000136044,SL-0100,Endosome membrane,Surface
ENSG00000136044,SL-0039,Cell membrane,Surface
ENSG00000136044,SL-0086,Cytoplasm,Cytoplasm
ENSG00000136044,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000136044,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000136044,SL-0191,Nucleus,Nucleus
ENSG00000137876,SL-0191,Nucleus,Nucleus
ENSG00000138207,SL-0243,Secreted,Secreted
ENSG00000140553,SL-0191,Nucleus,Nucleus
ENSG00000140553,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143869,SL-0243,Secreted,Secreted
ENSG00000145476,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000146872,SL-0191,Nucleus,Nucleus
ENSG00000146872,SL-0086,Cytoplasm,Cytoplasm
ENSG00000148156,SL-0086,Cytoplasm,Cytoplasm
ENSG00000149262,SL-0191,Nucleus,Nucleus
ENSG00000150637,SL-0039,Cell membrane,Surface
ENSG00000153250,SL-0191,Nucleus,Nucleus
ENSG00000153779,SL-0191,Nucleus,Nucleus
ENSG00000159055,SL-0191,Nucleus,Nucleus
ENSG00000159055,SL-0468,Chromosome,Nucleus
ENSG00000161638,SL-0038,Cell junction,Cytoplasm
ENSG00000161638,SL-0039,Cell membrane,Surface
ENSG00000163286,SL-0039,Cell membrane,Surface
ENSG00000163873,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000163873,SL-0039,Cell membrane,Surface
ENSG00000164128,SL-0039,Cell membrane,Surface
ENSG00000164935,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000164935,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000164935,SL-0101,Endosome,Cytoplasm
ENSG00000164935,SL-0039,Cell membrane,Surface
ENSG00000166130,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000166979,SL-0162,Membrane,Cytoplasm
ENSG00000168214,SL-0191,Nucleus,Nucleus
ENSG00000168214,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168961,SL-0191,Nucleus,Nucleus
ENSG00000168961,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168961,SL-0243,Secreted,Secreted
ENSG00000169241,SL-0039,Cell membrane,Surface
ENSG00000169241,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000171812,SL-0243,Secreted,Secreted
ENSG00000172270,SL-0280,Cell projection,Cytoplasm
ENSG00000172270,SL-0026,Basolateral cell membrane,Surface
ENSG00000172270,SL-0039,Cell membrane,Surface
ENSG00000172270,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000172270,SL-0457,Photoreceptor inner segment,Cytoplasm
ENSG00000172270,SL-0161,Melanosome,Cytoplasm
ENSG00000176986,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000176986,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000176986,SL-0086,Cytoplasm,Cytoplasm
ENSG00000177462,SL-0039,Cell membrane,Surface
ENSG00000178919,SL-0191,Nucleus,Nucleus
ENSG00000179914,SL-0243,Secreted,Secreted
ENSG00000179914,SL-0039,Cell membrane,Surface
ENSG00000180264,SL-0162,Membrane,Cytoplasm
ENSG00000183668,SL-0243,Secreted,Secreted
ENSG00000184330,SL-0086,Cytoplasm,Cytoplasm
ENSG00000186335,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000186335,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000186335,SL-0039,Cell membrane,Surface
ENSG00000186416,SL-0191,Nucleus,Nucleus
ENSG00000187017,SL-0280,Cell projection,Cytoplasm
ENSG00000187017,SL-0086,Cytoplasm,Cytoplasm
ENSG00000187021,SL-0243,Secreted,Secreted
ENSG00000187122,SL-0243,Secreted,Secreted
ENSG00000188373,SL-0243,Secreted,Secreted
ENSG00000189377,SL-0243,Secreted,Secreted
ENSG00000196182,SL-0191,Nucleus,Nucleus
ENSG00000196182,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196284,SL-0191,Nucleus,Nucleus
ENSG00000196584,SL-0191,Nucleus,Nucleus
ENSG00000196584,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196632,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196792,SL-0086,Cytoplasm,Cytoplasm
ENSG00000198843,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000204511,SL-0173,Mitochondrion,Cytoplasm
ENSG00000204569,SL-0191,Nucleus,Nucleus
ENSG00000204920,SL-0191,Nucleus,Nucleus
ENSG00000205208,SL-0086,Cytoplasm,Cytoplasm
ENSG00000206538,SL-0191,Nucleus,Nucleus
ENSG00000213658,SL-0039,Cell membrane,Surface
ENSG00000235268,SL-0191,Nucleus,Nucleus
ENSG00000235608,SL-0191,Nucleus,Nucleus
ENSG00000241186,SL-0243,Secreted,Secreted
ENSG00000241186,SL-0039,Cell membrane,Surface
ENSG00000241356,SL-0039,Cell membrane,Surface
ENSG00000244462,SL-0191,Nucleus,Nucleus
ENSG00000244474,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000254893,SL-0086,Cytoplasm,Cytoplasm
ENSG00000254893,SL-0039,Cell membrane,Surface
ENSG00000259494,SL-0173,Mitochondrion,Cytoplasm
ENSG00000008118,SL-0039,Cell membrane,Surface
ENSG00000008118,SL-0086,Cytoplasm,Cytoplasm
ENSG00000008118,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000040487,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000073803,SL-0086,Cytoplasm,Cytoplasm
ENSG00000073803,SL-0162,Membrane,Cytoplasm
ENSG00000099840,SL-0243,Secreted,Secreted
ENSG00000100426,SL-0191,Nucleus,Nucleus
ENSG00000100426,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100426,SL-0457,Photoreceptor inner segment,Cytoplasm
ENSG00000100982,SL-0191,Nucleus,Nucleus
ENSG00000101773,SL-0191,Nucleus,Nucleus
ENSG00000101773,SL-0468,Chromosome,Nucleus
ENSG00000103490,SL-0173,Mitochondrion,Cytoplasm
ENSG00000103490,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103490,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000103490,SL-0488,Inflammasome,Cytoplasm
ENSG00000103490,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000103490,SL-0191,Nucleus,Nucleus
ENSG00000105246,SL-0243,Secreted,Secreted
ENSG00000105810,SL-0191,Nucleus,Nucleus
ENSG00000105810,SL-0280,Cell projection,Cytoplasm
ENSG00000105810,SL-0086,Cytoplasm,Cytoplasm
ENSG00000106483,SL-0243,Secreted,Secreted
ENSG00000107560,SL-0280,Cell projection,Cytoplasm
ENSG00000107560,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000107560,SL-0039,Cell membrane,Surface
ENSG00000108468,SL-0191,Nucleus,Nucleus
ENSG00000108469,SL-0191,Nucleus,Nucleus
ENSG00000108469,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108523,SL-0100,Endosome membrane,Surface
ENSG00000108523,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108523,SL-0039,Cell membrane,Surface
ENSG00000108523,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000112210,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000112210,SL-0100,Endosome membrane,Surface
ENSG00000112210,SL-0086,Cytoplasm,Cytoplasm
ENSG00000112210,SL-0039,Cell membrane,Surface
ENSG00000113790,SL-0204,Peroxisome,Cytoplasm
ENSG00000119777,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000120860,SL-0094,Early endosome,Cytoplasm
ENSG00000122417,SL-0086,Cytoplasm,Cytoplasm
ENSG00000124019,SL-0191,Nucleus,Nucleus
ENSG00000124467,SL-0243,Secreted,Secreted
ENSG00000128534,SL-0191,Nucleus,Nucleus
ENSG00000130749,SL-0468,Chromosome,Nucleus
ENSG00000131446,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131446,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000132563,SL-0162,Membrane,Cytoplasm
ENSG00000135472,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000135472,SL-0039,Cell membrane,Surface
ENSG00000136699,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000136699,SL-0178,Nucleus envelope,Nucleus
ENSG00000136699,SL-0039,Cell membrane,Surface
ENSG00000136861,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000136861,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138468,SL-0086,Cytoplasm,Cytoplasm
ENSG00000142627,SL-0280,Cell projection,Cytoplasm
ENSG00000142627,SL-0038,Cell junction,Cytoplasm
ENSG00000142627,SL-0039,Cell membrane,Surface
ENSG00000143190,SL-0191,Nucleus,Nucleus
ENSG00000143318,SL-0239,Sarcoplasmic reticulum,Unknown
ENSG00000143318,SL-0241,Sarcoplasmic reticulum membrane,Cytoplasm
ENSG00000143318,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000143318,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000143318,SL-0240,Sarcoplasmic reticulum lumen,Unknown
ENSG00000143951,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143951,SL-0039,Cell membrane,Surface
ENSG00000145244,SL-0243,Secreted,Secreted
ENSG00000145244,SL-0039,Cell membrane,Surface
ENSG00000146842,SL-0162,Membrane,Cytoplasm
ENSG00000151572,SL-0039,Cell membrane,Surface
ENSG00000155875,SL-0086,Cytoplasm,Cytoplasm
ENSG00000156502,SL-0191,Nucleus,Nucleus
ENSG00000156502,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000156853,SL-0191,Nucleus,Nucleus
ENSG00000156853,SL-0086,Cytoplasm,Cytoplasm
ENSG00000160214,SL-0191,Nucleus,Nucleus
ENSG00000162594,SL-0039,Cell membrane,Surface
ENSG00000162928,SL-0203,Peroxisome membrane,Cytoplasm
ENSG00000163348,SL-0191,Nucleus,Nucleus
ENSG00000163507,SL-0468,Chromosome,Nucleus
ENSG00000163507,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163535,SL-0191,Nucleus,Nucleus
ENSG00000163535,SL-0468,Chromosome,Nucleus
ENSG00000163875,SL-0191,Nucleus,Nucleus
ENSG00000163875,SL-0468,Chromosome,Nucleus
ENSG00000164430,SL-0191,Nucleus,Nucleus
ENSG00000164430,SL-0468,Chromosome,Nucleus
ENSG00000164430,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164430,SL-0039,Cell membrane,Surface
ENSG00000167797,SL-0191,Nucleus,Nucleus
ENSG00000167797,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170248,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170248,SL-0469,Midbody,Cytoplasm
ENSG00000170248,SL-0038,Cell junction,Cytoplasm
ENSG00000170248,SL-0243,Secreted,Secreted
ENSG00000170248,SL-0161,Melanosome,Cytoplasm
ENSG00000171201,SL-0243,Secreted,Secreted
ENSG00000171564,SL-0243,Secreted,Secreted
ENSG00000172457,SL-0039,Cell membrane,Surface
ENSG00000172889,SL-0243,Secreted,Secreted
ENSG00000173442,SL-0101,Endosome,Cytoplasm
ENSG00000174109,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000175220,SL-0086,Cytoplasm,Cytoplasm
ENSG00000179626,SL-0039,Cell membrane,Surface
ENSG00000180210,SL-0243,Secreted,Secreted
ENSG00000181991,SL-0173,Mitochondrion,Cytoplasm
ENSG00000183654,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000185974,SL-0280,Cell projection,Cytoplasm
ENSG00000185974,SL-0162,Membrane,Cytoplasm
ENSG00000186795,SL-0039,Cell membrane,Surface
ENSG00000196081,SL-0191,Nucleus,Nucleus
ENSG00000196187,SL-0039,Cell membrane,Surface
ENSG00000196187,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000196576,SL-0039,Cell membrane,Surface
ENSG00000196600,SL-0162,Membrane,Cytoplasm
ENSG00000196748,SL-0243,Secreted,Secreted
ENSG00000198589,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000198589,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000198589,SL-0039,Cell membrane,Surface
ENSG00000198624,SL-0086,Cytoplasm,Cytoplasm
ENSG00000204779,SL-0191,Nucleus,Nucleus
ENSG00000211638,SL-0243,Secreted,Secreted
ENSG00000211638,SL-0039,Cell membrane,Surface
ENSG00000211810,SL-0039,Cell membrane,Surface
ENSG00000214357,SL-0086,Cytoplasm,Cytoplasm
ENSG00000214819,SL-0162,Membrane,Cytoplasm
ENSG00000221926,SL-0086,Cytoplasm,Cytoplasm
ENSG00000243137,SL-0243,Secreted,Secreted
ENSG00000243789,SL-0191,Nucleus,Nucleus
ENSG00000243789,SL-0086,Cytoplasm,Cytoplasm
ENSG00000250673,SL-0162,Membrane,Cytoplasm
ENSG00000253537,SL-0039,Cell membrane,Surface
ENSG00000259571,SL-0173,Mitochondrion,Cytoplasm
ENSG00000259571,SL-0086,Cytoplasm,Cytoplasm
ENSG00000262543,SL-0162,Membrane,Cytoplasm
ENSG00000277632,SL-0243,Secreted,Secreted
ENSG00000280204,SL-0039,Cell membrane,Surface
ENSG00000078246,SL-0191,Nucleus,Nucleus
ENSG00000078246,SL-0280,Cell projection,Cytoplasm
ENSG00000078246,SL-0086,Cytoplasm,Cytoplasm
ENSG00000078246,SL-0039,Cell membrane,Surface
ENSG00000080608,SL-0191,Nucleus,Nucleus
ENSG00000080608,SL-0468,Chromosome,Nucleus
ENSG00000088002,SL-0191,Nucleus,Nucleus
ENSG00000088002,SL-0166,Microsome,Cytoplasm
ENSG00000088002,SL-0086,Cytoplasm,Cytoplasm
ENSG00000089101,SL-0086,Cytoplasm,Cytoplasm
ENSG00000091128,SL-0243,Secreted,Secreted
ENSG00000091164,SL-0191,Nucleus,Nucleus
ENSG00000091164,SL-0086,Cytoplasm,Cytoplasm
ENSG00000092051,SL-0039,Cell membrane,Surface
ENSG00000099940,SL-0280,Cell projection,Cytoplasm
ENSG00000099940,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000099940,SL-0086,Cytoplasm,Cytoplasm
ENSG00000099940,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000100319,SL-0191,Nucleus,Nucleus
ENSG00000100564,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103150,SL-0204,Peroxisome,Cytoplasm
ENSG00000103150,SL-0202,Peroxisome matrix,Cytoplasm
ENSG00000103150,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103150,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000103227,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000103494,SL-0038,Cell junction,Cytoplasm
ENSG00000103494,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103995,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105198,SL-0181,Nucleus matrix,Nucleus
ENSG00000105198,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105963,SL-0191,Nucleus,Nucleus
ENSG00000105963,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108176,SL-0086,Cytoplasm,Cytoplasm
ENSG00000111276,SL-0191,Nucleus,Nucleus
ENSG00000111276,SL-0086,Cytoplasm,Cytoplasm
ENSG00000111276,SL-0101,Endosome,Cytoplasm
ENSG00000112164,SL-0039,Cell membrane,Surface
ENSG00000112530,SL-0086,Cytoplasm,Cytoplasm
ENSG00000112562,SL-0243,Secreted,Secreted
ENSG00000114520,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000116141,SL-0280,Cell projection,Cytoplasm
ENSG00000116141,SL-0086,Cytoplasm,Cytoplasm
ENSG00000116141,SL-0039,Cell membrane,Surface
ENSG00000119203,SL-0191,Nucleus,Nucleus
ENSG00000119725,SL-0191,Nucleus,Nucleus
ENSG00000119725,SL-0468,Chromosome,Nucleus
ENSG00000121075,SL-0191,Nucleus,Nucleus
ENSG00000122912,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000124212,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000124713,SL-0086,Cytoplasm,Cytoplasm
ENSG00000125457,SL-0191,Nucleus,Nucleus
ENSG00000125457,SL-0086,Cytoplasm,Cytoplasm
ENSG00000129437,SL-0243,Secreted,Secreted
ENSG00000132326,SL-0191,Nucleus,Nucleus
ENSG00000132326,SL-0086,Cytoplasm,Cytoplasm
ENSG00000132953,SL-0191,Nucleus,Nucleus
ENSG00000132953,SL-0086,Cytoplasm,Cytoplasm
ENSG00000135441,SL-0086,Cytoplasm,Cytoplasm
ENSG00000135441,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000135441,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000135441,SL-0169,Mitochondrion intermembrane space,Cytoplasm
ENSG00000139219,SL-0243,Secreted,Secreted
ENSG00000139826,SL-0162,Membrane,Cytoplasm
ENSG00000141458,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000141458,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000143199,SL-0280,Cell projection,Cytoplasm
ENSG00000143199,SL-0039,Cell membrane,Surface
ENSG00000143199,SL-0173,Mitochondrion,Cytoplasm
ENSG00000143199,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143199,SL-0191,Nucleus,Nucleus
ENSG00000144035,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000144035,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000145214,SL-0039,Cell membrane,Surface
ENSG00000145214,SL-0258,Synapse,Cytoplasm
ENSG00000145214,SL-0086,Cytoplasm,Cytoplasm
ENSG00000145214,SL-0186,Nucleus speckle,Nucleus
ENSG00000145214,SL-0181,Nucleus matrix,Nucleus
ENSG00000145365,SL-0086,Cytoplasm,Cytoplasm
ENSG00000151065,SL-0191,Nucleus,Nucleus
ENSG00000151065,SL-0086,Cytoplasm,Cytoplasm
ENSG00000151687,SL-0162,Membrane,Cytoplasm
ENSG00000153485,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000153487,SL-0191,Nucleus,Nucleus
ENSG00000154025,SL-0015,Apical cell membrane,Surface
ENSG00000157150,SL-0243,Secreted,Secreted
ENSG00000158402,SL-0191,Nucleus,Nucleus
ENSG00000162643,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163577,SL-0191,Nucleus,Nucleus
ENSG00000163577,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000163577,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163995,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164053,SL-0191,Nucleus,Nucleus
ENSG00000164244,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000164929,SL-0370,Membrane raft,Cytoplasm
ENSG00000164929,SL-0258,Synapse,Cytoplasm
ENSG00000164929,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164929,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000165246,SL-0520,Postsynaptic density membrane,Cytoplasm
ENSG00000165246,SL-0039,Cell membrane,Surface
ENSG00000165323,SL-0162,Membrane,Cytoplasm
ENSG00000165629,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000167302,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000167302,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000167302,SL-0086,Cytoplasm,Cytoplasm
ENSG00000167608,SL-0162,Membrane,Cytoplasm
ENSG00000168710,SL-0015,Apical cell membrane,Surface
ENSG00000168710,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168710,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000169071,SL-0039,Cell membrane,Surface
ENSG00000174099,SL-0173,Mitochondrion,Cytoplasm
ENSG00000174099,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000175106,SL-0162,Membrane,Cytoplasm
ENSG00000176170,SL-0100,Endosome membrane,Surface
ENSG00000176170,SL-0039,Cell membrane,Surface
ENSG00000176170,SL-0162,Membrane,Cytoplasm
ENSG00000176170,SL-0086,Cytoplasm,Cytoplasm
ENSG00000176170,SL-0191,Nucleus,Nucleus
ENSG00000177558,SL-0162,Membrane,Cytoplasm
ENSG00000180530,SL-0191,Nucleus,Nucleus
ENSG00000181541,SL-0191,Nucleus,Nucleus
ENSG00000181541,SL-0086,Cytoplasm,Cytoplasm
ENSG00000181552,SL-0243,Secreted,Secreted
ENSG00000183077,SL-0191,Nucleus,Nucleus
ENSG00000183077,SL-0086,Cytoplasm,Cytoplasm
ENSG00000187514,SL-0191,Nucleus,Nucleus
ENSG00000196275,SL-0191,Nucleus,Nucleus
ENSG00000196277,SL-0039,Cell membrane,Surface
ENSG00000196652,SL-0191,Nucleus,Nucleus
ENSG00000197721,SL-0086,Cytoplasm,Cytoplasm
ENSG00000197721,SL-0162,Membrane,Cytoplasm
ENSG00000204264,SL-0191,Nucleus,Nucleus
ENSG00000204264,SL-0086,Cytoplasm,Cytoplasm
ENSG00000211933,SL-0243,Secreted,Secreted
ENSG00000211933,SL-0039,Cell membrane,Surface
ENSG00000214078,SL-0191,Nucleus,Nucleus
ENSG00000214078,SL-0086,Cytoplasm,Cytoplasm
ENSG00000214078,SL-0039,Cell membrane,Surface
ENSG00000227507,SL-0162,Membrane,Cytoplasm
ENSG00000232125,SL-0039,Cell membrane,Surface
ENSG00000248329,SL-0243,Secreted,Secreted
ENSG00000249751,SL-0086,Cytoplasm,Cytoplasm
ENSG00000249751,SL-0039,Cell membrane,Surface
ENSG00000253293,SL-0191,Nucleus,Nucleus
ENSG00000253409,SL-0039,Cell membrane,Surface
ENSG00000256436,SL-0162,Membrane,Cytoplasm
ENSG00000276547,SL-0039,Cell membrane,Surface
ENSG00000279111,SL-0039,Cell membrane,Surface
ENSG00000279270,SL-0039,Cell membrane,Surface
ENSG00000282499,SL-0039,Cell membrane,Surface
ENSG00000285480,SL-0191,Nucleus,Nucleus
ENSG00000285480,SL-0468,Chromosome,Nucleus
ENSG00000030582,SL-0158,Lysosome,Cytoplasm
ENSG00000030582,SL-0243,Secreted,Secreted
ENSG00000033030,SL-0191,Nucleus,Nucleus
ENSG00000063169,SL-0191,Nucleus,Nucleus
ENSG00000084674,SL-0154,Lipid droplet,Cytoplasm
ENSG00000084674,SL-0086,Cytoplasm,Cytoplasm
ENSG00000084674,SL-0243,Secreted,Secreted
ENSG00000091428,SL-0086,Cytoplasm,Cytoplasm
ENSG00000091428,SL-0162,Membrane,Cytoplasm
ENSG00000100532,SL-0191,Nucleus,Nucleus
ENSG00000100532,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000102104,SL-0243,Secreted,Secreted
ENSG00000102104,SL-0039,Cell membrane,Surface
ENSG00000102387,SL-0191,Nucleus,Nucleus
ENSG00000103495,SL-0191,Nucleus,Nucleus
ENSG00000104129,SL-0191,Nucleus,Nucleus
ENSG00000104129,SL-0086,Cytoplasm,Cytoplasm
ENSG00000107164,SL-0191,Nucleus,Nucleus
ENSG00000108509,SL-0191,Nucleus,Nucleus
ENSG00000108799,SL-0191,Nucleus,Nucleus
ENSG00000111729,SL-0039,Cell membrane,Surface
ENSG00000113300,SL-0191,Nucleus,Nucleus
ENSG00000113300,SL-0086,Cytoplasm,Cytoplasm
ENSG00000113734,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000113734,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000117360,SL-0191,Nucleus,Nucleus
ENSG00000117360,SL-0186,Nucleus speckle,Nucleus
ENSG00000119280,SL-0086,Cytoplasm,Cytoplasm
ENSG00000119335,SL-0191,Nucleus,Nucleus
ENSG00000119335,SL-0086,Cytoplasm,Cytoplasm
ENSG00000119335,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000119401,SL-0086,Cytoplasm,Cytoplasm
ENSG00000123353,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000124802,SL-0191,Nucleus,Nucleus
ENSG00000124802,SL-0086,Cytoplasm,Cytoplasm
ENSG00000129925,SL-0039,Cell membrane,Surface
ENSG00000129925,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000130309,SL-0096,Endoplasmic reticulum lumen,Cytoplasm
ENSG00000130522,SL-0191,Nucleus,Nucleus
ENSG00000130706,SL-0191,Nucleus,Nucleus
ENSG00000130706,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130812,SL-0243,Secreted,Secreted
ENSG00000130956,SL-0191,Nucleus,Nucleus
ENSG00000130956,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130956,SL-0186,Nucleus speckle,Nucleus
ENSG00000131747,SL-0191,Nucleus,Nucleus
ENSG00000131747,SL-0086,Cytoplasm,Cytoplasm
ENSG00000134686,SL-0191,Nucleus,Nucleus
ENSG00000135374,SL-0191,Nucleus,Nucleus
ENSG00000136816,SL-0182,Nucleus membrane,Nucleus
ENSG00000136816,SL-0096,Endoplasmic reticulum lumen,Cytoplasm
ENSG00000136875,SL-0191,Nucleus,Nucleus
ENSG00000136875,SL-0186,Nucleus speckle,Nucleus
ENSG00000137815,SL-0191,Nucleus,Nucleus
ENSG00000138107,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138814,SL-0280,Cell projection,Cytoplasm
ENSG00000138814,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138814,SL-0039,Cell membrane,Surface
ENSG00000139372,SL-0191,Nucleus,Nucleus
ENSG00000149930,SL-0191,Nucleus,Nucleus
ENSG00000149930,SL-0280,Cell projection,Cytoplasm
ENSG00000149930,SL-0086,Cytoplasm,Cytoplasm
ENSG00000149930,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
